brand,menu,star,review
오태식해바라기치킨-송정점,"세트4.（후라이드＋모듬감자튀김＋콜라 1.25L）/1(메뉴 선택(순살),메뉴 추가 선택(양념으로 변경),음료 추가 선택(추가없음))",5,태식이 돌아왔구나. . .
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(순살),후라이드반 선택(후라이드반),양념반 선택(양념반을 간장으로 변경),콜라 사이즈 선택(콜라 1.25L 로 변경),음료 추가 선택(추가없음),추가 선택(모듬감자튀김（300g）추가,똥집튀김（소） 추가))",5,"태식아.. 병진이형이다.
그때 일 아직도 못 잊고 있다. 정말 고맙다.
그 후로 너 찾아 다닌다고 이곳 저곳 알아보다가 여기서 태식이 너 이름 걸고 치킨집 한다는 소문 듣고 힘들게 찾아왔다. 태식아.. 이제는 정말 좋은 일만 있었음 좋겠다.
다음에 또 놀러올게 건강해라. 
-병진이형이-"
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반),음료 추가 선택(추가없음))",5,"너무 맛잇어요!!
다음에도 시켜먹어야겠어용"
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(순살),메뉴 추가 선택 1(양념으로 변경),메뉴 선택 2(순살),메뉴 추가 선택 2(추가 없음),음료 추가 선택(추가없음))",5,맛있게 잘 먹었습니다~
오태식해바라기치킨-송정점,"조판수양념치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,"맛있게 잘먹었습니다.
가성비 너무 만족해요...양념이  강하지 않아
맛있네요..다음엔 다른 것도 시켜 먹겠습니다.
대박나세요.."
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(뼈),메뉴 추가 선택 1(치즈시즈닝으로 변경),메뉴 선택 2(순살),메뉴 추가 선택 2(홀갈릭마요로 변경),음료 추가 선택(추가없음))",5,맛있게 잘먹었어요! 배달도 엄청빠르네요!
오태식해바라기치킨-송정점,"세트6.（후라이드＋똥집튀김＋콜라 1.25L）/1(메뉴 선택(순살),메뉴 추가 선택(간장으로 변경),음료 추가 선택(추가없음))",5,맛있습니다 잘먹었습니다
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(뼈),콜라 사이즈 선택(콜라 1.25L 로 변경),음료 추가 선택(추가없음),추가 선택(케이준감자튀김（300g）추가))",5,솔직 기대 이상ㅋㅋㅋㅋ
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반을 불바라기로 변경),음료 추가 선택(추가없음)),매콤갈비소스/1",5,"배달도 빠르고 정말 맛있게 먹었네요~
서비스도 넘 감사해요~
담에 또 주문할께요~^^"
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(순살),후라이드반 선택(후라이드반),양념반 선택(양념반을 불바라기로 변경),음료 추가 선택(추가없음))",5,너무 맛있습니다. 불바라기는 매콤해서 느끼하지 않아서 좋아요 굿~!!
오태식해바라기치킨-송정점,"병진이형 간장치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,잘먹었어요.~~~~
오태식해바라기치킨-송정점,"희주치즈시즈닝치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,잘먹었습니다
오태식해바라기치킨-송정점,"병진이형 간장치킨/1(메뉴 선택(윙봉),음료 추가 선택(추가없음))",5,맛있어요 자주 먹을거같아요
오태식해바라기치킨-송정점,"희주치즈시즈닝치킨/1(메뉴 선택(윙봉),음료 추가 선택(콜라 1.25L 추가),추가 선택(똥집튀김（대） 추가))",5,"오랫만에 시켜먹었는데.. 역시나 맛있었어요!!
다음에 또 시켜먹을게요!!😘😘"
오태식해바라기치킨-송정점,"병진이형 간장치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,너무 맛있어요~ 간장치킨 진짜 여기가 세계에서 제일 맛있을 듯
오태식해바라기치킨-송정점,"옛날통닭＋똥집튀김＋콜라500ml /1(음료 추가 선택(추가없음)),생맥주 1000cc/1",5,대박 맛있어요~~~
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,오태식해바라기치킨 잘 먹었습니다
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,굿 맨낳여기임ㅎㅎㅎㅎㅎ
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",4,항상맛잇는데오늘좀 식어있었음
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반),음료 추가 선택(추가없음))",5,맛있습니다.....
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(순살),후라이드반 선택(후라이드반),양념반 선택(양념반을 간장으로 변경),음료 추가 선택(추가없음),추가 선택(우유튀김 7개추가))",5,처음 먹었는데 넘 맛있어용
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반을 홀갈릭마요로 변경),양념반 선택(양념반을 깐풍으로 변경),음료 추가 선택(추가없음))",5,맛있고 바삭바삭 너무 좋습니다
오태식해바라기치킨-송정점,"병진이형 간장치킨/1(메뉴 선택(뼈),콜라 사이즈 선택(콜라 1.25L 로 변경),음료 추가 선택(추가없음))",5,"맛,배달속도ok 대체적으로 맘에 들었습니다."
오태식해바라기치킨-송정점,"희주치즈시즈닝치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음),추가 선택(로제떡볶이))",4,"맛있게 잘 먹었어요.
다음에 또 시켜먹을게용"
오태식해바라기치킨-송정점,"희주치즈시즈닝치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음),추가 선택(우유튀김15개 추가))",5,진짜 맛있었어요 자주 시킬거 같아요
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(순살),후라이드반 선택(후라이드반을 치즈시즈닝으로변경),양념반 선택(양념반을 홀갈릭마요로 변경),콜라 사이즈 선택(콜라 1.25L 로 변경),음료 추가 선택(추가없음),추가 선택(씨앗호떡5개추가))",5,너무 맛있네요 다음에 또 시켜먹을게요
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(뼈),메뉴 추가 선택 1(매콤갈비로 변경),메뉴 선택 2(뼈),메뉴 추가 선택 2(치즈시즈닝으로 변경),음료 추가 선택(추가없음),추가 선택(무 추가))",5,"너무맛있게잘먹습니다
모든면에서만족이에요
치즈볼도감사해요^^"
오태식해바라기치킨-송정점,"창무매콤갈비치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,매콤하구 전 엄청 맛있게 먹어서 다음에도 주문 할 의향이 생깁니다!
오태식해바라기치킨-송정점,"웰빙깐풍치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,엄청 푸짐해요 간장보단 제스탈은 좀 더 독특한 깐풍!
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,맛잇게잘먹엇습니다~~!
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반),음료 추가 선택(추가없음))",5,기대이상으로 맛잇습니다
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(뼈),메뉴 추가 선택 1(양념으로 변경),메뉴 선택 2(뼈),메뉴 추가 선택 2(추가 없음),음료 추가 선택(추가없음))",5,정말 맛있습니다 !! 닭 크기도 엄청 크고 양념 후라이드 모두 맛있어요 ㅎㅎ 다들 꼭 드셔보세용 ㅠㅠ
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,"이틀전에 시켜먹었는데 이제리뷰남김
오늘 또먹어야지"
오태식해바라기치킨-송정점,"오태식후라이드치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,ㅆㅅㅌㅊㅇㅇㅇㅇㅇㅇㅇㅇ
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반을 간장으로 변경),양념반 선택(양념반을 치즈시즈닝으로 변경),음료 추가 선택(추가없음))",4,맛있어요!오늘도 잘먹었습니다!
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반을 간장으로 변경),음료 추가 선택(추가없음))",5,👏👏👏👏👏👏👏👏👏👏
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반을 매콤갈비로 변경),양념반 선택(양념반을 간장으로 변경),음료 추가 선택(추가없음)),콜라500mL 추가/1,생맥주 1000cc/1",5,믿고먹는 치킨가게 강추!
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반을 간장으로 변경),양념반 선택(양념반),음료 추가 선택(추가없음)),생맥주 1000cc/1",5,"역시 기대를 저버리지 않고 맛있습니다!!!ㅎㅎ
번창하세요!!"
오태식해바라기치킨-송정점,"창무매콤갈비치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음))",5,"입술 약간 얼얼한 매콤함이에요
깐풍치킨이랑 고민햇는데 비슷하면서 깐풍은 베트남고추랑 약간의 새콤함이 가미됏어요
서비스 똥집 치즈스틱도 넘 푸짐하고 가성비 👍"
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(윙봉),메뉴 추가 선택 1(추가 없음),메뉴 선택 2(순살),메뉴 추가 선택 2(추가 없음),음료 추가 선택(추가없음)),우유튀김（15개）/1,국물떡볶이/1,똥집튀김/1",5,"그냥맛보기로시켰는데 양도 많고 배달도빨라요
안전운전하세요"
오태식해바라기치킨-송정점,"병진이형 간장치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,"진짜 먹어본 간장치킨중에 손에꼽을정도로 맛있음

또시켜먹을거얌"
오태식해바라기치킨-송정점,"똥집튀김/1(음료 추가 선택(추가없음),추가 선택(케이준감자튀김（300g）추가,양념소스 추가,똥집튀김（소） 추가))",5,"배달도 너무 빠르고
무엇보다 똥집이 신선하고 담백하고
너무 고소하니 맛있었어요!!!
감자도 맛있고 최고에요"
오태식해바라기치킨-송정점,"창무매콤갈비치킨/1(메뉴 선택(윙봉),음료 추가 선택(추가없음))",5,생각보다 빨리 도착해서 놀랐습니다. 덕분에 맛있게 잘 먹었습니다.
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반을 간장으로 변경),음료 추가 선택(추가없음))",5,"이 집 간장 완전 최애에요!! 다른 메뉴도 맛있지만, 간장이 특히 제일 맛있는 것 같아요 ㅠㅠㅠㅠ"
오태식해바라기치킨-송정점,"세트4.（후라이드＋모듬감자튀김＋콜라 1.25L）/1(메뉴 선택(뼈),메뉴 추가 선택(추가 없음),음료 추가 선택(추가없음))",5,오태식 해바라기치킨 저렴하게 잘 먹었습니다
오태식해바라기치킨-송정점,"병진이형 간장치킨/1(메뉴 선택(뼈),음료 추가 선택(추가없음),추가 선택(우유튀김 7개추가))",5,닭우 푸짐하이 아주 맛우 죟아요 우유튀김은 식기 전에 먹는것이 좋아요
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(뼈),후라이드반 선택(후라이드반),양념반 선택(양념반),음료 추가 선택(추가없음))",3,맛잇어요!!!!!!!!!
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(뼈),메뉴 추가 선택 1(추가 없음),메뉴 선택 2(뼈),메뉴 추가 선택 2(양념으로 변경),음료 추가 선택(추가없음))",5,맛있게 잘먹었습니다😆👍
오태식해바라기치킨-송정점,"희주치즈시즈닝치킨/1(메뉴 선택(순살),음료 추가 선택(추가없음))",5,허이재 배우 화이팅
오태식해바라기치킨-송정점,"세트7.（후라이드＋후라이드＋콜라 1.25L）/1(메뉴 선택 1(뼈),메뉴 추가 선택 1(추가 없음),메뉴 선택 2(뼈),메뉴 추가 선택 2(간장으로 변경),음료 추가 선택(추가없음)),똥집튀김/1(음료 추가 선택(추가없음)),치킨무 추가/1",5,"배달 진짜빠르고 빠삭빠삭 맛나요 젓가락으로 먹다가 2번째 먹는순간 손으로 먹기시작했어요 똥집도 크기가 딱좋네요 다른데는 너무작아서 씹는맛도 없는데 굿굿굿
닭도 커서 배불러요"
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(순살),후라이드반 선택(후라이드반을 홀갈릭마요로 변경),양념반 선택(양념반),음료 추가 선택(추가없음))",5,너무 맛있게 잘먹었어요! 존맛탱
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(윙봉),후라이드반 선택(후라이드반),양념반 선택(양념반을 매콤갈비로변경),음료 추가 선택(추가없음))",5,너무 감사히 잘 먹었습니다 깜박하고 사진을 못찍었어요 정말 맛납니다
오태식해바라기치킨-송정점,"해바라기아줌마반반치킨/1(메뉴 선택(윙봉),후라이드반 선택(후라이드반을 간장으로 변경),양념반 선택(양념반을 치즈시즈닝으로 변경),음료 추가 선택(추가없음))",5,"내가 오태식해바라기 치킨만 시켜먹는 이유
1.다른곳은 사이드로 시켜야 주는 감자튀김을 기본옵션으로 얹어서 줌
2.좋은 기름을 써서 그런지 치킨맛이 깔~끔함
3.리뷰이벤트 서비스도 든든하게 챙겨줌"
오태식해바라기치킨-송정점,"세트4.（후라이드＋모듬감자튀김＋콜라 1.25L）/1(메뉴 선택(뼈),메뉴 추가 선택(간장으로 변경),음료 추가 선택(추가없음))",5,간장 치킨 맛있어요
